Shortest distance over all runs
876.4036432563237

K-value,Crossover Rate,Mutation Rate,Elite Size,Population Size,Generations
3,0.9,0,5,75,1000

Run 1 Seed,Run 2 Seed,Run 3 Seed,Run 4 Seed,Run 5 Seed
run1,run2,run3,run4,run5

,Run 1 Best Overall Distance, Run 1 Best Overall Path,Run 2 Best Overall Distance, Run 2 Best Overall Path,Run 3 Best Overall Distance, Run 3 Best Overall Path,Run 4 Best Overall Distance, Run 4 Best Overall Path,Run 5 Best Overall Distance, Run 5 Best Overall Path
,876.4036432563237,39 9 50 49 21 29 10 33 44 45 40 18 15 37 17 4 47 20 35 36 1 48 12 41 13 19 42 25 14 43 27 22 5 46 32 6 26 11 38 30 34 2 23 7 24 51 8 31 28 3 16 39 ,1013.7216196812652,41 19 29 28 26 23 12 18 48 6 50 34 39 30 32 22 20 11 9 10 45 15 49 7 43 24 14 25 40 4 17 33 44 37 27 36 35 16 5 42 1 21 2 3 51 47 46 38 31 8 13 41 ,943.4389161297738,33 40 14 18 13 37 17 15 32 1 23 48 22 16 50 9 30 45 42 19 41 4 44 10 21 29 35 5 49 38 24 25 6 51 46 12 47 11 31 28 36 3 20 27 8 2 39 34 7 26 43 33 ,915.7206272436043,39 32 5 12 15 33 49 34 2 9 11 22 28 20 51 7 26 3 36 35 1 42 19 40 41 13 18 16 21 50 30 10 45 44 17 46 6 43 23 48 27 31 29 4 37 25 14 24 47 8 38 39 ,898.5648862473347,39 16 21 29 49 2 38 40 15 5 12 46 22 35 36 20 1 48 43 6 11 34 30 44 42 41 13 17 25 14 24 23 7 26 8 32 51 47 18 19 37 4 31 27 45 33 10 9 50 3 28 39 

Generation,Run 1 Best Fitness,Run 1 Average Fitness,Run 2 Best Fitness,Run 2 Average Fitness,Run 3 Best Fitness,Run 3 Average Fitness,Run 4 Best Fitness,Run 4 Average Fitness,Run 5 Best Fitness,Run 5 Average Fitness
0,1419.6919834191244,1653.9976066886738,1419.6919834191244,1648.5474609635507,1419.6919834191244,1653.2489620585657,1419.6919834191244,1633.1830135164096,1419.6919834191244,1660.9978197873154,
1,1405.6118619238598,1612.620569365378,1419.6919834191244,1631.4066893871554,1380.121809963528,1637.4961007494505,1419.6919834191244,1640.343391612881,1419.6919834191244,1651.2148098636435,
2,1338.0644494584405,1611.894942394893,1419.6919834191244,1618.4628761245308,1380.121809963528,1629.5145650187128,1419.6919834191244,1638.014127496645,1419.6919834191244,1628.6217378900058,
3,1338.0644494584405,1594.1206328640108,1419.6919834191244,1614.1072619308652,1380.121809963528,1636.8075250617,1419.6919834191244,1642.475367143568,1419.6919834191244,1622.9193481191915,
4,1338.0644494584405,1605.1353065299406,1419.6919834191244,1615.9690384295025,1380.121809963528,1623.6345179154312,1419.6919834191244,1641.7257125328827,1390.4303633920965,1621.0053376207436,
5,1338.0644494584405,1608.160441476685,1317.5535307918988,1618.928644769614,1380.121809963528,1627.8002726121117,1417.4657084588607,1635.3631581985965,1202.2936138533798,1613.7349365383116,
6,1338.0644494584405,1633.5633254282038,1317.5535307918988,1615.8780431147486,1380.121809963528,1642.9565275742148,1417.4657084588607,1628.6404385994572,1202.2936138533798,1625.3589470428085,
7,1338.0644494584405,1615.485274723946,1317.5535307918988,1611.3675790656716,1380.121809963528,1623.9290962531252,1417.4657084588607,1629.7337365217218,1202.2936138533798,1608.9325696924,
8,1338.0644494584405,1611.931185429665,1317.5535307918988,1614.5716717672228,1380.121809963528,1606.1254017670901,1413.0743130096573,1603.3776585381474,1202.2936138533798,1627.534810760072,
9,1338.0644494584405,1629.477477132098,1317.5535307918988,1617.6555441147432,1380.121809963528,1592.0574051285512,1369.9510554399217,1613.4654612317324,1202.2936138533798,1634.1521982772108,
10,1338.0644494584405,1625.9699579993417,1317.5535307918988,1620.539883817925,1380.121809963528,1587.9800030960273,1369.9510554399217,1622.6447988582809,1202.2936138533798,1610.7530013492253,
11,1338.0644494584405,1625.5394845337098,1317.5535307918988,1620.9458853553951,1380.121809963528,1637.5058741440198,1348.4830122535404,1608.5850660848466,1202.2936138533798,1612.3941107595078,
12,1338.0644494584405,1622.5691028046394,1317.5535307918988,1618.1708941864915,1380.121809963528,1616.8875926197634,1348.4830122535404,1607.8104462220756,1202.2936138533798,1589.5490877900163,
13,1338.0644494584405,1613.4032664746364,1317.5535307918988,1635.5006100560222,1380.121809963528,1604.258739451774,1348.4830122535404,1622.5059671949375,1202.2936138533798,1589.6480122685657,
14,1338.0644494584405,1630.7004086836914,1317.5535307918988,1639.9112527973548,1380.121809963528,1626.1212056329844,1348.4830122535404,1630.1343951743854,1202.2936138533798,1576.6834918822308,
15,1338.0644494584405,1614.8001993466296,1317.5535307918988,1636.4358464543614,1380.121809963528,1635.1596739118968,1348.4830122535404,1605.6551768467675,1202.2936138533798,1582.3566355050327,
16,1338.0644494584405,1621.773522835454,1317.5535307918988,1653.5966545682306,1380.121809963528,1630.4844634584542,1336.5462880287694,1592.468295269235,1202.2936138533798,1540.2420472035317,
17,1338.0644494584405,1633.474420457837,1317.5535307918988,1623.9736843380936,1380.121809963528,1651.056226247871,1336.5462880287694,1590.24210824947,1202.2936138533798,1558.7860132123474,
18,1338.0644494584405,1644.712536095682,1317.5535307918988,1615.0620194386934,1380.121809963528,1627.007750126256,1336.5462880287694,1588.3199998384682,1202.2936138533798,1541.9169936050992,
19,1338.0644494584405,1646.5874862053556,1317.5535307918988,1629.270285345464,1373.4522982063554,1611.6765670500713,1336.5462880287694,1581.2894944243826,1202.2936138533798,1563.2435398676141,
20,1338.0644494584405,1632.2684945067574,1317.5535307918988,1642.2616564387097,1373.4522982063554,1631.7972066465688,1336.5462880287694,1582.7055857358616,1202.2936138533798,1586.5626412884098,
21,1338.0644494584405,1599.1583614695205,1317.5535307918988,1622.7354979061777,1373.4522982063554,1648.5035334536003,1336.5462880287694,1597.2212484782312,1202.2936138533798,1581.5743555217236,
22,1338.0644494584405,1616.337413488993,1317.5535307918988,1626.438103061586,1285.947969071024,1633.9626695084119,1336.5462880287694,1609.5747686695508,1202.2936138533798,1606.9808680502376,
23,1338.0644494584405,1605.4820861753017,1317.5535307918988,1614.654538826982,1285.947969071024,1612.080095944489,1336.5462880287694,1606.5750024572278,1202.2936138533798,1622.9639536207847,
24,1338.0644494584405,1613.77184469714,1317.5535307918988,1622.8252494876615,1285.947969071024,1599.9791263108477,1336.5462880287694,1608.853460149937,1202.2936138533798,1585.949822174163,
25,1338.0644494584405,1606.2358909189807,1317.5535307918988,1618.3888634791028,1285.947969071024,1606.8159175471042,1330.7289296228855,1572.5744214331162,1202.2936138533798,1591.0980628067489,
26,1338.0644494584405,1602.4091043219714,1317.5535307918988,1613.1581649047416,1285.947969071024,1619.7952926000423,1321.9624947820716,1608.0595437188424,1202.2936138533798,1607.8664797920278,
27,1338.0644494584405,1604.5944799693752,1317.5535307918988,1617.7483625992377,1285.947969071024,1633.1604800041357,1321.9624947820716,1609.174043157663,1202.2936138533798,1590.6772698778968,
28,1254.1089301759569,1597.991217475945,1317.5535307918988,1623.0837496952583,1285.947969071024,1637.399730447154,1321.9624947820716,1604.054131048118,1202.2936138533798,1604.2964327272473,
29,1254.1089301759569,1597.0848892365777,1317.5535307918988,1605.4735711797748,1285.947969071024,1629.4792017608554,1321.9624947820716,1618.6712522678233,1202.2936138533798,1606.242962539041,
30,1254.1089301759569,1581.0956619521887,1317.5535307918988,1626.8789542525928,1285.947969071024,1621.2848680984032,1321.9624947820716,1630.7531676764393,1202.2936138533798,1606.6365775069066,
31,1254.1089301759569,1591.2830285144944,1317.5535307918988,1609.6201897909675,1285.947969071024,1612.994736360061,1321.9624947820716,1597.1802440871916,1202.2936138533798,1592.9976058480072,
32,1254.1089301759569,1577.8366758720103,1317.5535307918988,1597.9887730984804,1285.947969071024,1603.288769890958,1321.9624947820716,1607.817315223747,1202.2936138533798,1580.3424991160143,
33,1254.1089301759569,1555.2500898735857,1317.5535307918988,1580.3197038528567,1285.947969071024,1595.0849783459178,1321.9624947820716,1616.4519855686792,1202.2936138533798,1599.274498782281,
34,1254.1089301759569,1540.0347887104178,1317.5535307918988,1595.4171717688039,1285.947969071024,1599.5884118626211,1321.9624947820716,1580.5752612593403,1202.2936138533798,1607.0965714983101,
35,1254.1089301759569,1554.631973884481,1317.5535307918988,1587.1685372190755,1285.947969071024,1609.4095612736717,1321.9624947820716,1586.8444023425607,1202.2936138533798,1576.346482151038,
36,1252.3498647068402,1559.7758334780285,1317.5535307918988,1592.467308102658,1265.8035624752513,1611.2678637648619,1321.9624947820716,1609.0004405662526,1202.2936138533798,1589.3148787565144,
37,1252.3498647068402,1563.745167984927,1317.5535307918988,1588.8261999536385,1265.8035624752513,1635.3237474623356,1321.9624947820716,1615.6883114824818,1202.2936138533798,1587.8502606512304,
38,1252.3498647068402,1534.9569852198533,1317.5535307918988,1606.614228748868,1265.8035624752513,1627.3368900705943,1321.9624947820716,1600.0960205239965,1202.2936138533798,1604.1217477283012,
