Shortest distance over all runs
76.72617773683946

K-value,Crossover Rate,Mutation Rate,Elite Size,Population Size,Generations
3,1,0.1,5,75,1000

Run 1 Seed,Run 2 Seed,Run 3 Seed,Run 4 Seed,Run 5 Seed
run1,run2,run3,run4,run5

,Run 1 Best Overall Distance, Run 1 Best Overall Path,Run 2 Best Overall Distance, Run 2 Best Overall Path,Run 3 Best Overall Distance, Run 3 Best Overall Path,Run 4 Best Overall Distance, Run 4 Best Overall Path,Run 5 Best Overall Distance, Run 5 Best Overall Path
,93.76355302985533,6 15 14 8 4 18 5 11 9 10 3 2 17 22 1 16 13 12 21 20 19 7 6 ,76.72617773683946,6 7 20 21 19 10 9 11 5 15 14 16 1 22 3 2 17 4 18 8 13 12 6 ,84.19072890644317,21 20 19 10 7 12 13 14 15 6 9 11 5 18 4 8 1 22 17 2 3 16 21 ,79.06479115460982,6 9 11 5 15 3 2 17 4 18 22 8 1 16 21 20 10 19 12 13 14 7 6 ,78.43098197679764,13 16 3 2 17 4 18 22 8 1 14 15 6 5 11 9 7 10 19 20 21 12 13 

Generation,Run 1 Best Fitness,Run 1 Average Fitness,Run 2 Best Fitness,Run 2 Average Fitness,Run 3 Best Fitness,Run 3 Average Fitness,Run 4 Best Fitness,Run 4 Average Fitness,Run 5 Best Fitness,Run 5 Average Fitness
0,132.1300470275356,180.9395279142117,131.45969641890895,176.63792444219317,132.1300470275356,176.96377617342384,132.1300470275356,181.71640208457706,132.1300470275356,173.22751264020116,
1,132.1300470275356,176.57572499345247,121.03511761940894,176.26563313382482,130.18047835590255,173.8740239952701,132.1300470275356,180.26175750262155,132.1300470275356,177.2213714613293,
2,132.1300470275356,175.32383248662396,121.03511761940894,176.80301609338017,130.18047835590255,176.58518359818308,132.1300470275356,179.8976650760819,127.52875421908008,169.89040453221938,
3,127.35114605937791,174.57782725376563,121.03511761940894,181.66435323288215,130.18047835590255,177.1022364734962,132.1300470275356,178.68193922081508,127.52875421908008,169.80510578724406,
4,127.35114605937791,171.08884094968099,121.03511761940894,178.5002234949289,130.18047835590255,171.34266684154613,132.1300470275356,174.08841250609564,127.52875421908008,170.75651474258447,
5,127.35114605937791,174.5463346501818,121.03511761940894,177.07134777174866,130.18047835590255,169.75316984868178,132.1300470275356,172.83566358021494,124.20852019157452,168.35160688287777,
6,127.35114605937791,174.4477975631495,121.03511761940894,176.63838373900427,125.22650889807477,170.30911538546937,132.1300470275356,172.90906515198571,124.20852019157452,169.49648171800285,
7,127.35114605937791,173.82682547307115,121.03511761940894,176.05238293919737,125.22650889807477,174.57960289361085,132.1300470275356,172.60411656945118,124.20852019157452,172.34022985331927,
8,127.35114605937791,174.07344014093005,121.03511761940894,170.41221831058263,125.22650889807477,173.83003157874026,132.0128169633327,167.6606067553645,124.20852019157452,169.94126518427296,
9,127.35114605937791,176.54242449755782,121.03511761940894,166.26568038074558,124.58685808567849,170.7613471607578,130.26202770117942,167.7540164980987,117.92074111637095,165.86011638815643,
